,WIFI_TX_PATHLOSS_F5775_BW80_MCS0_C0,WIFI_TX_PATHLOSS_F5775_BW80_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,5775, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5775_BW80_MCS0_C1,WIFI_TX_PATHLOSS_F5775_BW80_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,5775, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5855_BW80_MCS0_C0,WIFI_TX_PATHLOSS_F5855_BW80_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,5855, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5855_BW80_MCS0_C1,WIFI_TX_PATHLOSS_F5855_BW80_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,5855, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F2412_BW20_MCS0_C0,WIFI_TX_PATHLOSS_F2412_BW20_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,2412, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F2412_BW20_MCS0_C1,WIFI_TX_PATHLOSS_F2412_BW20_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,2412, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F2437_BW20_MCS0_C0,WIFI_TX_PATHLOSS_F2437_BW20_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,2437, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F2437_BW20_MCS0_C1,WIFI_TX_PATHLOSS_F2437_BW20_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,2437, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F2472_BW20_MCS0_C0,WIFI_TX_PATHLOSS_F2472_BW20_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,2472, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F2472_BW20_MCS0_C1,WIFI_TX_PATHLOSS_F2472_BW20_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,2472, ,,,,,,,,,,,,
,WIFI_RX_PER_F5180_BW20_P-93_C0,WIFI_RX_PER_F5180_BW20_P-93_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Rx,0,,,,5180, ,,,,,,,,,,,,
,WIFI_RX_PER_F5180_BW20_P-93_C1,WIFI_RX_PER_F5180_BW20_P-93_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Rx,1,,,,5180, ,,,,,,,,,,,,
,WIFI_RX_PER_F5500_BW20_P-93_C0,WIFI_RX_PER_F5500_BW20_P-93_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Rx,0,,,,5500, ,,,,,,,,,,,,
,WIFI_RX_PER_F5500_BW20_P-93_C1,WIFI_RX_PER_F5500_BW20_P-93_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Rx,1,,,,5500, ,,,,,,,,,,,,
,WIFI_RX_PER_F5885_BW20_P-93_C0,WIFI_RX_PER_F5885_BW20_P-93_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Rx,0,,,,5885, ,,,,,,,,,,,,
